Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
NISSAN,Note,廂型車,柴油,"Note 1.5 dci, acenta",2013,2017,N/A
NISSAN,Note,廂型車,柴油,"Note 1.5 dci, acenta+",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S CVT, Black Edition",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S CVT, acenta",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S CVT, acenta+",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S CVT, n-tec",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S CVT, tekna",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S, Black Edition",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S, acenta",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S, acenta+",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S, n-tec",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2 DIG-S, tekna",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, Black Edition",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, acenta",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, acenta+",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, n-tec",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, tekna",2013,2017,N/A
NISSAN,Note,廂型車,汽油,"Note 1.2, visia",2013,2017,N/A
NISSAN,Np300,精選型,柴油,NP300 Pick Up 4WD,2008,2011,N/A
NISSAN,Np300,精選型,柴油,NP300 Pick Up King Cab,2008,2011,N/A
NISSAN,Np300,精選型,柴油,NP300 Pick Up Single Cab,2008,2011,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 120, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 120, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 121, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 121, Eco",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 121, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 125, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 125, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 145 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 145, Comfort",2016,2021,N/A
