Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MINI-BMW,Coupe,敞篷跑車,汽油,Mini Cooper S Coupe Aut.,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,汽油,Mini John Cooper Works Coupe,2011,2015,N/A
MINI-BMW,Coupe,敞篷跑車,汽油,Mini John Cooper Works Coupe Aut.,2011,2015,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper C Cabrio, Classic Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper C Cabrio, Favoured Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper C Cabrio, John Cooper Works Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper C Cabrio, Paul Smith Edition seit 05/2026",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper S Cabrio, Classic Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper S Cabrio, Favoured Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper S Cabrio, John Cooper Works Trim seit 10/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini Cooper S Cabrio, Paul Smith Edition seit 05/2026",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,汽油,"Mini John Cooper Works Cabrio, John Cooper Works Trim seit 11/2024",2023,至今,N/A
MINI-BMW,Mini,高背掀背車,電力,Mini Cooper SE Cabrio,2023,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,Mini John Cooper Works Cabrio,2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,Mini John Cooper Works Cabrio Aut.,2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio Aut., Classic Trim",2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio Aut., Essential Trim",2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio Aut., John Cooper Works Trim",2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,Mini John Cooper Works Cabrio Sport-Aut.,2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio, Classic Trim",2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio, Essential Trim",2015,至今,N/A
MINI-BMW,Mini John Cooper Works,高背掀背車,汽油,"Mini John Cooper Works Cabrio, John Cooper Works Trim",2015,至今,N/A
MINI-BMW,Mini Paceman John Cooper Works,精選型,汽油,Mini John Cooper Works Paceman All4,2013,2016,N/A
MINI-BMW,Mini Paceman John Cooper Works,精選型,汽油,Mini John Cooper Works Paceman All4 Aut.,2013,2016,N/A
MINI-BMW,Paceman,休旅車,柴油,Mini Cooper D Paceman,2012,2016,N/A
MINI-BMW,Paceman,休旅車,柴油,Mini Cooper D Paceman All4,2012,2016,N/A
MINI-BMW,Paceman,休旅車,柴油,Mini Cooper D Paceman All4 Aut.,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper Paceman,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper Paceman All4,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper Paceman All4 Aut.,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper Paceman Aut.,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper S Paceman,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper S Paceman All4,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper S Paceman All4 Aut.,2012,2016,N/A
MINI-BMW,Paceman,休旅車,汽油,Mini Cooper S Paceman Aut.,2012,2016,N/A
