Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 43 Cabrio 4Matic 9G-TRONIC,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"AMG C 43 Cabrio 4Matic 9G-TRONIC, Night Edition",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 43 Cabrio 4Matic AMG Speedshift TCT 9G,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 63 Cabrio AMG Speedshift 7G-MCT,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"AMG C 63 Cabrio AMG Speedshift 7G-MCT, Edition 1",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 63 Cabrio AMG Speedshift MCT 9G,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 63 Cabrio S AMG Speedshift 7G-MCT,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"AMG C 63 Cabrio S AMG Speedshift 7G-MCT, Edition 1",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,AMG C 63 S Cabrio AMG Speedshift MCT 9G,2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 180 Cabrio 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 180 Cabrio, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 200 Cabrio 4Matic 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 200 Cabrio 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 200 Cabrio, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 250 Cabrio 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 300 Cabrio 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,Amg C Klasse,雙門跑車,汽油,"C 400 Cabrio 4Matic 9G-TRONIC, AMG Line",2014,2023,N/A
MERCEDES-BENZ,C 450 Amg,旅行車,汽油,C 450 AMG 4Matic T 7G-TRONIC,2015,2016,N/A
